cluster_nodes,n,k,run,method,time
32,10000,2,4,QR,1.7032334804534912
32,10000,2,4,SVD,1.0195071697235107
32,30000,2,0,PySpark,0.44618773460388184
32,30000,2,0,QR,1.9736568927764893
32,30000,2,0,SVD,1.1133365631103516
32,30000,2,1,PySpark,0.44321107864379883
32,30000,2,1,QR,1.8188931941986084
32,30000,2,1,SVD,1.1393797397613525
32,30000,2,2,PySpark,0.48516035079956055
32,30000,2,2,QR,1.8243324756622314
32,30000,2,2,SVD,1.1625897884368896
32,30000,2,3,PySpark,0.47520995140075684
32,30000,2,3,QR,1.893120288848877
32,30000,2,3,SVD,1.0903847217559814
32,30000,2,4,PySpark,0.4821038246154785
32,30000,2,4,QR,1.7170464992523193
32,30000,2,4,SVD,1.098261833190918
32,60000,2,0,PySpark,0.5506830215454102
32,60000,2,0,QR,2.208664894104004
32,60000,2,0,SVD,1.2583575248718262
32,60000,2,1,PySpark,0.5157349109649658
32,60000,2,1,QR,2.0800793170928955
32,60000,2,1,SVD,1.2943778038024902
32,60000,2,2,PySpark,0.5414760112762451
32,60000,2,2,QR,2.1183836460113525
32,60000,2,2,SVD,1.198054552078247
32,60000,2,3,PySpark,0.4538612365722656
32,60000,2,3,QR,2.2835166454315186
32,60000,2,3,SVD,1.2291259765625
32,60000,2,4,PySpark,0.44844508171081543
32,60000,2,4,QR,2.0731773376464844
32,60000,2,4,SVD,1.2699594497680664
32,100000,2,0,PySpark,0.4140162467956543
32,100000,2,0,QR,2.3581244945526123
32,100000,2,0,SVD,1.207801103591919
32,100000,2,1,PySpark,0.3814108371734619
32,100000,2,1,QR,2.221910238265991
32,100000,2,1,SVD,1.2160582542419434
32,100000,2,2,PySpark,0.3800168037414551
32,100000,2,2,QR,2.1059203147888184
32,100000,2,2,SVD,1.1992542743682861
32,100000,2,3,PySpark,0.4125478267669678
32,100000,2,3,QR,2.3026740550994873
32,100000,2,3,SVD,1.288668155670166
32,100000,2,4,PySpark,0.4105379581451416
32,100000,2,4,QR,2.144519567489624
32,100000,2,4,SVD,1.2075817584991455
32,300000,2,0,PySpark,0.652585506439209
32,300000,2,0,QR,4.098017930984497
32,300000,2,0,SVD,2.0704708099365234
32,300000,2,1,PySpark,0.5857954025268555
32,300000,2,1,QR,3.944213390350342
32,300000,2,1,SVD,2.130847215652466
32,300000,2,2,PySpark,0.5764179229736328
32,300000,2,2,QR,3.82365345954895
32,300000,2,2,SVD,2.137296199798584
32,300000,2,3,PySpark,0.6101431846618652
32,300000,2,3,QR,3.8018813133239746
32,300000,2,3,SVD,1.9625434875488281
32,300000,2,4,PySpark,0.5880203247070312
32,300000,2,4,QR,3.925572395324707
32,300000,2,4,SVD,2.057291269302368
32,600000,2,0,PySpark,0.791231632232666
32,600000,2,0,QR,6.1123974323272705
32,600000,2,0,SVD,3.1111373901367188
32,600000,2,1,PySpark,0.8997833728790283
32,600000,2,1,QR,6.134649991989136
32,600000,2,1,SVD,3.096933126449585
32,600000,2,2,PySpark,0.7736942768096924
32,600000,2,2,QR,6.24948787689209
32,600000,2,2,SVD,3.0900039672851562
32,600000,2,3,PySpark,0.7811949253082275
32,600000,2,3,QR,5.858409643173218
32,600000,2,3,SVD,2.944347620010376
32,600000,2,4,PySpark,0.856792688369751
32,600000,2,4,QR,6.109004974365234
32,600000,2,4,SVD,3.1179471015930176
32,100,2,0,PySpark,13.456291437149048
32,100,2,0,QR,5.114518880844116
32,100,2,0,SVD,1.3216421604156494
32,100,2,1,PySpark,0.6614704132080078
32,100,2,1,QR,2.0362303256988525
32,100,2,1,SVD,1.305837631225586
32,100,2,2,PySpark,0.577258825302124
32,100,2,2,QR,1.9257118701934814
32,100,2,2,SVD,1.2523236274719238
32,100,2,3,PySpark,0.5457637310028076
32,100,2,3,QR,1.9324531555175781
32,100,2,3,SVD,1.2101373672485352
32,100,2,4,PySpark,0.4815058708190918
32,100,2,4,QR,1.8354549407958984
32,100,2,4,SVD,1.2722299098968506
32,100,5,0,PySpark,0.5081286430358887
32,100,5,0,QR,1.809807538986206
32,100,5,0,SVD,1.2319486141204834
32,100,5,1,PySpark,0.45072269439697266
32,100,5,1,QR,1.7333712577819824
32,100,5,1,SVD,1.1368842124938965
32,100,5,2,PySpark,0.4794020652770996
32,100,5,2,QR,1.7428135871887207
32,100,5,2,SVD,1.0836684703826904
32,100,5,3,PySpark,0.43793249130249023
32,100,5,3,QR,1.8280813694000244
32,100,5,3,SVD,1.070796012878418
32,100,5,4,PySpark,0.4997282028198242
32,100,5,4,QR,1.6453311443328857
32,100,5,4,SVD,1.2151763439178467
32,100,10,0,PySpark,0.48134446144104004
32,100,10,0,QR,1.7632594108581543
32,100,10,0,SVD,1.2469277381896973
32,100,10,1,PySpark,0.4945790767669678
32,100,10,1,QR,1.645134687423706
32,100,10,1,SVD,1.2765600681304932
32,100,10,2,PySpark,0.3739340305328369
32,100,10,2,QR,1.5751268863677979
32,100,10,2,SVD,0.9696319103240967
32,100,10,3,PySpark,0.4539833068847656
32,100,10,3,QR,1.677306890487671
32,100,10,3,SVD,1.010103464126587
32,100,10,4,PySpark,0.4369316101074219
32,100,10,4,QR,1.770763635635376
32,100,10,4,SVD,0.9862635135650635
32,100,20,0,PySpark,0.42038607597351074
32,100,20,0,QR,1.6856791973114014
32,100,20,0,SVD,1.0632903575897217
32,100,20,1,PySpark,0.43004918098449707
32,100,20,1,QR,1.5960900783538818
32,100,20,1,SVD,0.9988729953765869
32,100,20,2,PySpark,0.4077906608581543
32,100,20,2,QR,1.6288626194000244
32,100,20,2,SVD,1.0880086421966553
32,100,20,3,PySpark,0.4406411647796631
32,100,20,3,QR,1.5757215023040771
32,100,20,3,SVD,1.0508229732513428
32,100,20,4,PySpark,0.37258219718933105
32,100,20,4,QR,1.6444413661956787
32,100,20,4,SVD,0.9710397720336914
32,300,2,0,PySpark,0.40752315521240234
32,300,2,0,QR,1.7281923294067383
32,300,2,0,SVD,0.9892034530639648
32,300,2,1,PySpark,0.5849668979644775
32,300,2,1,QR,1.557424545288086
32,300,2,1,SVD,1.0429351329803467
32,300,2,2,PySpark,0.4968235492706299
32,300,2,2,QR,1.679971694946289
32,300,2,2,SVD,1.056403636932373
32,300,2,3,PySpark,0.34787750244140625
32,300,2,3,QR,1.5785253047943115
32,300,2,3,SVD,1.095595121383667
32,300,2,4,PySpark,0.4604175090789795
32,300,2,4,QR,1.5762770175933838
32,300,2,4,SVD,1.028296947479248
32,300,5,0,PySpark,0.4241800308227539
32,300,5,0,QR,1.6538431644439697
32,300,5,0,SVD,1.0845625400543213
32,300,5,1,PySpark,0.4489107131958008
32,300,5,1,QR,1.6716890335083008
32,300,5,1,SVD,1.0357685089111328
32,300,5,2,PySpark,0.4496939182281494
32,300,5,2,QR,1.629931926727295
32,300,5,2,SVD,0.9892346858978271
32,300,5,3,PySpark,0.4246852397918701
32,300,5,3,QR,1.644798755645752
32,300,5,3,SVD,0.9922232627868652
32,300,5,4,PySpark,0.3702969551086426
32,300,5,4,QR,1.593745470046997
32,300,5,4,SVD,1.0456364154815674
32,300,10,0,PySpark,0.45995068550109863
32,300,10,0,QR,1.6061618328094482
32,300,10,0,SVD,1.0426557064056396
32,300,10,1,PySpark,0.3591012954711914
32,300,10,1,QR,1.6442322731018066
32,300,10,1,SVD,0.9723787307739258
32,300,10,2,PySpark,0.36540865898132324
32,300,10,2,QR,1.558535099029541
32,300,10,2,SVD,1.0340967178344727
32,300,10,3,PySpark,0.43827199935913086
32,300,10,3,QR,1.5947470664978027
32,300,10,3,SVD,1.0126266479492188
32,300,10,4,PySpark,0.3957674503326416
32,300,10,4,QR,1.573981523513794
32,300,10,4,SVD,0.947798490524292
32,300,20,0,PySpark,0.406832218170166
32,300,20,0,QR,2.0357789993286133
32,300,20,0,SVD,1.0517323017120361
32,300,20,1,PySpark,0.4361283779144287
32,300,20,1,QR,1.571197509765625
32,300,20,1,SVD,1.094557762145996
32,300,20,2,PySpark,0.4126570224761963
32,300,20,2,QR,1.636519193649292
32,300,20,2,SVD,1.1048669815063477
32,300,20,3,PySpark,0.3739736080169678
32,300,20,3,QR,1.5696818828582764
32,300,20,3,SVD,1.0584144592285156
32,300,20,4,PySpark,0.40448570251464844
32,300,20,4,QR,1.5420446395874023
32,300,20,4,SVD,0.987602949142456
32,600,2,0,PySpark,0.3612685203552246
32,600,2,0,QR,1.6463096141815186
32,600,2,0,SVD,1.0595977306365967
32,600,2,1,PySpark,0.40596580505371094
32,600,2,1,QR,1.5271685123443604
32,600,2,1,SVD,0.9944360256195068
32,600,2,2,PySpark,0.360736608505249
32,600,2,2,QR,1.4864308834075928
32,600,2,2,SVD,0.9844908714294434
32,600,2,3,PySpark,0.37973475456237793
32,600,2,3,QR,1.5617821216583252
32,600,2,3,SVD,0.9904787540435791
32,600,2,4,PySpark,0.44069433212280273
32,600,2,4,QR,1.5632774829864502
32,600,2,4,SVD,1.007272481918335
32,600,5,0,PySpark,0.516953706741333
32,600,5,0,QR,1.624915599822998
32,600,5,0,SVD,0.9698069095611572
32,600,5,1,PySpark,0.41296815872192383
32,600,5,1,QR,1.7459056377410889
32,600,5,1,SVD,1.0914790630340576
32,600,5,2,PySpark,0.4437284469604492
32,600,5,2,QR,1.5819098949432373
32,600,5,2,SVD,0.9397323131561279
32,600,5,3,PySpark,0.4329054355621338
32,600,5,3,QR,1.659137487411499
32,600,5,3,SVD,0.9511005878448486
32,600,5,4,PySpark,0.4095642566680908
32,600,5,4,QR,1.7590758800506592
32,600,5,4,SVD,0.9964845180511475
32,600,10,0,PySpark,0.493206262588501
32,600,10,0,QR,1.6227188110351562
32,600,10,0,SVD,0.9789793491363525
32,600,10,1,PySpark,0.39253902435302734
32,600,10,1,QR,1.7002501487731934
32,600,10,1,SVD,1.0405077934265137
32,600,10,2,PySpark,0.39321255683898926
32,600,10,2,QR,1.6083087921142578
32,600,10,2,SVD,1.024825096130371
32,600,10,3,PySpark,0.36467957496643066
32,600,10,3,QR,1.5411179065704346
32,600,10,3,SVD,0.9957067966461182
32,600,10,4,PySpark,0.35672879219055176
32,600,10,4,QR,1.5452208518981934
32,600,10,4,SVD,1.0143952369689941
32,600,20,0,PySpark,0.3822178840637207
32,600,20,0,QR,1.5866365432739258
32,600,20,0,SVD,1.0128774642944336
32,600,20,1,PySpark,0.40003442764282227
32,600,20,1,QR,1.5844871997833252
32,600,20,1,SVD,1.0342128276824951
32,600,20,2,PySpark,0.3805427551269531
32,600,20,2,QR,1.5586795806884766
32,600,20,2,SVD,0.993563175201416
32,600,20,3,PySpark,0.4254946708679199
32,600,20,3,QR,1.6692125797271729
32,600,20,3,SVD,1.0437934398651123
32,600,20,4,PySpark,0.4071011543273926
32,600,20,4,QR,1.6313560009002686
32,600,20,4,SVD,1.1160292625427246
32,10000,2,0,PySpark,0.5632052421569824
32,10000,2,0,QR,1.8213677406311035
32,10000,2,0,SVD,1.0055251121520996
32,10000,2,1,PySpark,0.4128239154815674
32,10000,2,1,QR,1.585284948348999
32,10000,2,1,SVD,1.0222346782684326
32,10000,2,2,PySpark,0.4154963493347168
32,10000,2,2,QR,1.7060506343841553
32,10000,2,2,SVD,0.9731402397155762
32,10000,2,3,PySpark,0.44150400161743164
32,10000,2,3,QR,1.6982057094573975
32,10000,2,3,SVD,0.9826464653015137
32,10000,2,4,PySpark,0.43579864501953125
32,10000,2,4,QR,1.6227688789367676
32,10000,2,4,SVD,1.0296385288238525
32,10000,5,0,PySpark,0.4282684326171875
32,10000,5,0,QR,1.6973028182983398
32,10000,5,0,SVD,1.0481503009796143
32,10000,5,1,PySpark,0.36304640769958496
32,10000,5,1,QR,1.6824657917022705
32,10000,5,1,SVD,1.0913407802581787
32,10000,5,2,PySpark,0.42798829078674316
32,10000,5,2,QR,1.70961594581604
32,10000,5,2,SVD,1.0500681400299072
32,10000,5,3,PySpark,0.4265406131744385
32,10000,5,3,QR,1.9232542514801025
32,10000,5,3,SVD,1.2997591495513916
32,10000,5,4,PySpark,0.5696065425872803
32,10000,5,4,QR,1.8123579025268555
32,10000,5,4,SVD,1.1202411651611328
32,10000,10,0,PySpark,0.4412240982055664
32,10000,10,0,QR,1.8468868732452393
32,10000,10,0,SVD,1.0783441066741943
32,10000,10,1,PySpark,0.4186995029449463
32,10000,10,1,QR,1.8214869499206543
32,10000,10,1,SVD,1.1382718086242676
32,10000,10,2,PySpark,0.41759419441223145
32,10000,10,2,QR,1.7704060077667236
32,10000,10,2,SVD,1.1017262935638428
32,10000,10,3,PySpark,0.3746016025543213
32,10000,10,3,QR,1.6282083988189697
32,10000,10,3,SVD,1.0742480754852295
32,10000,10,4,PySpark,0.3992290496826172
32,10000,10,4,QR,1.6645572185516357
32,10000,10,4,SVD,1.0967986583709717
32,10000,20,0,PySpark,0.4157521724700928
32,10000,20,0,QR,1.8578126430511475
32,10000,20,0,SVD,1.1620509624481201
32,10000,20,1,PySpark,0.4400773048400879
32,10000,20,1,QR,1.7984094619750977
32,10000,20,1,SVD,1.1612389087677002
32,10000,20,2,PySpark,0.41649675369262695
32,10000,20,2,QR,1.9740924835205078
32,10000,20,2,SVD,1.2842652797698975
32,10000,20,3,PySpark,0.5290045738220215
32,10000,20,3,QR,1.8328661918640137
32,10000,20,3,SVD,1.190229892730713
32,10000,20,4,PySpark,0.39630699157714844
32,10000,20,4,QR,1.8299574851989746
32,10000,20,4,SVD,1.2118234634399414
32,30000,2,0,PySpark,0.5354671478271484
32,30000,2,0,QR,2.05368971824646
32,30000,2,0,SVD,1.1342074871063232
32,30000,2,1,PySpark,0.459702730178833
32,30000,2,1,QR,1.8972492218017578
32,30000,2,1,SVD,1.1486239433288574
32,30000,2,2,PySpark,0.43935394287109375
32,30000,2,2,QR,1.920360803604126
32,30000,2,2,SVD,1.1910481452941895
32,30000,2,3,PySpark,0.413715124130249
32,30000,2,3,QR,1.8720333576202393
32,30000,2,3,SVD,1.0965032577514648
32,30000,2,4,PySpark,0.39968347549438477
32,30000,2,4,QR,2.0242648124694824
32,30000,2,4,SVD,1.1193883419036865
32,30000,5,0,PySpark,0.43958139419555664
32,30000,5,0,QR,2.1648168563842773
32,30000,5,0,SVD,1.0957984924316406
32,30000,5,1,PySpark,0.42226696014404297
32,30000,5,1,QR,1.8048453330993652
32,30000,5,1,SVD,1.2679226398468018
32,30000,5,2,PySpark,0.43605995178222656
32,30000,5,2,QR,1.8007559776306152
32,30000,5,2,SVD,1.1385104656219482
32,30000,5,3,PySpark,0.49132728576660156
32,30000,5,3,QR,1.936274766921997
32,30000,5,3,SVD,1.2244629859924316
32,30000,5,4,PySpark,0.4549226760864258
32,30000,5,4,QR,1.859039545059204
32,30000,5,4,SVD,1.1149811744689941
32,30000,10,0,PySpark,0.41316866874694824
32,30000,10,0,QR,1.7147974967956543
32,30000,10,0,SVD,1.0651168823242188
32,30000,10,1,PySpark,0.3822810649871826
32,30000,10,1,QR,1.8465425968170166
32,30000,10,1,SVD,1.0814337730407715
32,30000,10,2,PySpark,0.34177398681640625
32,30000,10,2,QR,1.9029264450073242
32,30000,10,2,SVD,1.243410587310791
32,30000,10,3,PySpark,0.48926424980163574
32,30000,10,3,QR,1.9300618171691895
32,30000,10,3,SVD,1.1739652156829834
32,30000,10,4,PySpark,0.5131678581237793
32,30000,10,4,QR,1.9040284156799316
32,30000,10,4,SVD,1.1472835540771484
32,30000,20,0,PySpark,0.5224769115447998
32,30000,20,0,QR,1.9374492168426514
32,30000,20,0,SVD,1.1713266372680664
32,30000,20,1,PySpark,0.4685699939727783
32,30000,20,1,QR,2.166264295578003
32,30000,20,1,SVD,1.2822678089141846
32,30000,20,2,PySpark,0.47458672523498535
32,30000,20,2,QR,2.024574041366577
32,30000,20,2,SVD,1.3288228511810303
32,30000,20,3,PySpark,0.37111592292785645
32,30000,20,3,QR,1.9965410232543945
32,30000,20,3,SVD,1.3133037090301514
32,30000,20,4,PySpark,0.3448936939239502
32,30000,20,4,QR,2.0168187618255615
32,30000,20,4,SVD,1.2636582851409912
32,60000,2,0,PySpark,0.49236631393432617
32,60000,2,0,QR,2.166736364364624
32,60000,2,0,SVD,1.2343976497650146
32,60000,2,1,PySpark,0.4125950336456299
32,60000,2,1,QR,2.1847352981567383
32,60000,2,1,SVD,1.2701783180236816
32,60000,2,2,PySpark,0.4661381244659424
32,60000,2,2,QR,2.000155448913574
32,60000,2,2,SVD,1.2316980361938477
32,60000,2,3,PySpark,0.4323306083679199
32,60000,2,3,QR,2.0132594108581543
32,60000,2,3,SVD,1.2264931201934814
32,60000,2,4,PySpark,0.46357226371765137
32,60000,2,4,QR,2.0273547172546387
32,60000,2,4,SVD,1.2442450523376465
32,60000,5,0,PySpark,0.4038412570953369
32,60000,5,0,QR,2.0338058471679688
32,60000,5,0,SVD,1.2291624546051025
32,60000,5,1,PySpark,0.35053515434265137
32,60000,5,1,QR,2.0689258575439453
32,60000,5,1,SVD,1.1618177890777588
32,60000,5,2,PySpark,0.3466498851776123
32,60000,5,2,QR,1.991931438446045
32,60000,5,2,SVD,1.1830437183380127
32,60000,5,3,PySpark,0.3779306411743164
32,60000,5,3,QR,2.059478282928467
32,60000,5,3,SVD,1.1673119068145752
32,60000,5,4,PySpark,0.4320034980773926
32,60000,5,4,QR,2.1162269115448
32,60000,5,4,SVD,1.0788140296936035
32,100000,2,0,PySpark,0.3504626750946045
32,100000,2,0,QR,2.2781240940093994
32,100000,2,0,SVD,1.2505478858947754
32,100000,2,1,PySpark,0.42142486572265625
32,100000,2,1,QR,2.1811115741729736
32,100000,2,1,SVD,1.3259029388427734
32,100000,2,2,PySpark,0.38250255584716797
32,100000,2,2,QR,2.335252523422241
32,100000,2,2,SVD,1.295565128326416
32,100000,2,3,PySpark,0.343064546585083
32,100000,2,3,QR,2.3025734424591064
32,100000,2,3,SVD,1.3452527523040771
32,100000,2,4,PySpark,0.384840726852417
32,100000,2,4,QR,2.2302582263946533
32,100000,2,4,SVD,1.3215203285217285
32,100000,5,0,PySpark,0.46593332290649414
32,100000,5,0,QR,2.504340648651123
32,100000,5,0,SVD,1.3407971858978271
32,100000,5,1,PySpark,0.5092086791992188
32,100000,5,1,QR,2.5831339359283447
32,100000,5,1,SVD,1.4043071269989014
32,100000,5,2,PySpark,0.5262129306793213
32,100000,5,2,QR,2.432525634765625
32,100000,5,2,SVD,1.3667070865631104
32,100000,5,3,PySpark,0.4304471015930176
32,100000,5,3,QR,2.377267837524414
32,100000,5,3,SVD,1.3688726425170898
32,100000,5,4,PySpark,0.48079657554626465
32,100000,5,4,QR,2.3692617416381836
32,100000,5,4,SVD,1.4263355731964111
32,300000,2,0,PySpark,0.5873446464538574
32,300000,2,0,QR,3.996062994003296
32,300000,2,0,SVD,1.9226305484771729
32,300000,2,1,PySpark,0.5264647006988525
32,300000,2,1,QR,3.7815096378326416
32,300000,2,1,SVD,2.024827480316162
32,300000,2,2,PySpark,0.5390284061431885
32,300000,2,2,QR,3.8197126388549805
32,300000,2,2,SVD,2.0116403102874756
32,300000,2,3,PySpark,0.5747981071472168
32,300000,2,3,QR,3.8716461658477783
32,300000,2,3,SVD,2.053011655807495
32,300000,2,4,PySpark,0.5022244453430176
32,300000,2,4,QR,3.779222011566162
32,300000,2,4,SVD,1.989520788192749
32,300000,5,0,PySpark,0.6158998012542725
32,300000,5,0,QR,4.171828985214233
32,300000,5,0,SVD,2.7049996852874756
32,300000,5,1,PySpark,0.6967496871948242
32,300000,5,1,QR,4.2555625438690186
32,300000,5,1,SVD,2.4292638301849365
32,300000,5,2,PySpark,0.684131383895874
32,300000,5,2,QR,4.412196397781372
32,300000,5,2,SVD,2.3211469650268555
32,300000,5,3,PySpark,0.7052702903747559
32,300000,5,3,QR,4.15267539024353
32,300000,5,3,SVD,2.201401948928833
32,300000,5,4,PySpark,0.7128725051879883
32,300000,5,4,QR,4.205250978469849
32,300000,5,4,SVD,2.327540159225464
32,600000,2,0,PySpark,0.8462073802947998
32,600000,2,0,QR,6.147516965866089
32,600000,2,0,SVD,3.4809975624084473
32,600000,2,1,PySpark,0.792717695236206
32,600000,2,1,QR,6.1280837059021
32,600000,2,1,SVD,3.026249885559082
32,600000,2,2,PySpark,0.8243403434753418
32,600000,2,2,QR,6.721823453903198
32,600000,2,2,SVD,3.1761064529418945
32,600000,2,3,PySpark,0.9036839008331299
32,600000,2,3,QR,6.029990911483765
32,600000,2,3,SVD,2.988311529159546
32,600000,2,4,PySpark,1.2097437381744385
32,600000,2,4,QR,5.881492376327515
32,600000,2,4,SVD,3.027733325958252
32,600000,5,0,PySpark,0.9420297145843506
32,600000,5,0,QR,6.4057533740997314
32,600000,5,0,SVD,3.583744764328003
32,600000,5,1,PySpark,1.0488078594207764
32,600000,5,1,QR,6.642134666442871
32,600000,5,1,SVD,3.696465015411377
32,600000,5,2,PySpark,1.0365660190582275
32,600000,5,2,QR,6.560199499130249
32,600000,5,2,SVD,3.869174003601074
32,600000,5,3,PySpark,1.230879545211792
32,600000,5,3,QR,7.816466808319092
32,600000,5,3,SVD,3.9031803607940674
32,600000,5,4,PySpark,0.9945697784423828
32,600000,5,4,QR,7.817025184631348
32,600000,5,4,SVD,3.5487444400787354
8,100,2,0,PySpark,12.73411226272583
8,100,2,0,QR,4.126486301422119
8,100,2,0,SVD,1.157041311264038
8,100,2,1,PySpark,0.5052227973937988
8,100,2,1,QR,2.0855672359466553
8,100,2,1,SVD,1.2079665660858154
8,100,2,2,PySpark,0.4240396022796631
8,100,2,2,QR,1.5209968090057373
8,100,2,2,SVD,1.0503103733062744
8,100,2,3,PySpark,0.3780999183654785
8,100,2,3,QR,1.7023804187774658
8,100,2,3,SVD,1.0448033809661865
8,100,2,4,PySpark,0.3591635227203369
8,100,2,4,QR,1.5604891777038574
8,100,2,4,SVD,0.9801685810089111
8,100,5,0,PySpark,0.4607272148132324
8,100,5,0,QR,1.5729930400848389
8,100,5,0,SVD,0.954160213470459
8,100,5,1,PySpark,0.3478217124938965
8,100,5,1,QR,1.5021028518676758
8,100,5,1,SVD,0.957298994064331
8,100,5,2,PySpark,0.37127685546875
8,100,5,2,QR,1.574955701828003
8,100,5,2,SVD,0.9951481819152832
8,100,5,3,PySpark,0.44884657859802246
8,100,5,3,QR,1.551511526107788
8,100,5,3,SVD,0.976747989654541
8,100,5,4,PySpark,0.33538341522216797
8,100,5,4,QR,1.5986480712890625
8,100,5,4,SVD,1.0218253135681152
8,100,10,0,PySpark,0.42301440238952637
8,100,10,0,QR,1.6069762706756592
8,100,10,0,SVD,0.9703586101531982
8,100,10,1,PySpark,0.4363851547241211
8,100,10,1,QR,1.5448036193847656
8,100,10,1,SVD,0.953894853591919
8,100,10,2,PySpark,0.44048070907592773
8,100,10,2,QR,1.5709726810455322
8,100,10,2,SVD,0.9350035190582275
8,100,10,3,PySpark,0.3416860103607178
8,100,10,3,QR,1.5453898906707764
8,100,10,3,SVD,0.9419064521789551
8,100,10,4,PySpark,0.3688936233520508
8,100,10,4,QR,1.5758681297302246
8,100,10,4,SVD,1.0046427249908447
8,100,20,0,PySpark,0.37862181663513184
8,100,20,0,QR,1.7721385955810547
8,100,20,0,SVD,1.0407915115356445
8,100,20,1,PySpark,0.414884090423584
8,100,20,1,QR,1.6510124206542969
8,100,20,1,SVD,0.9901151657104492
8,100,20,2,PySpark,0.4306328296661377
8,100,20,2,QR,1.5277230739593506
8,100,20,2,SVD,0.9350357055664062
8,100,20,3,PySpark,0.3945024013519287
8,100,20,3,QR,1.5870766639709473
8,100,20,3,SVD,1.109107255935669
8,100,20,4,PySpark,0.5244569778442383
8,100,20,4,QR,1.6658408641815186
8,100,20,4,SVD,1.1572201251983643
8,300,2,0,PySpark,0.528186559677124
8,300,2,0,QR,1.7889859676361084
8,300,2,0,SVD,1.1218390464782715
8,300,2,1,PySpark,0.5031518936157227
8,300,2,1,QR,1.873058795928955
8,300,2,1,SVD,1.440521240234375
8,300,2,2,PySpark,0.6450085639953613
8,300,2,2,QR,2.0509586334228516
8,300,2,2,SVD,1.2498810291290283
8,300,2,3,PySpark,0.5949928760528564
8,300,2,3,QR,1.6165094375610352
8,300,2,3,SVD,0.9692962169647217
8,300,2,4,PySpark,0.39580750465393066
8,300,2,4,QR,1.514469861984253
8,300,2,4,SVD,0.9248685836791992
8,300,5,0,PySpark,0.3541898727416992
8,300,5,0,QR,2.0483739376068115
8,300,5,0,SVD,1.011540174484253
8,300,5,1,PySpark,0.3772110939025879
8,300,5,1,QR,1.588897943496704
8,300,5,1,SVD,0.9840998649597168
8,300,5,2,PySpark,0.40083742141723633
8,300,5,2,QR,1.5114145278930664
8,300,5,2,SVD,0.9365332126617432
8,300,5,3,PySpark,0.39779067039489746
8,300,5,3,QR,1.5351734161376953
8,300,5,3,SVD,0.9932901859283447
8,300,5,4,PySpark,0.36356306076049805
8,300,5,4,QR,1.5238733291625977
8,300,5,4,SVD,0.9251887798309326
8,300,10,0,PySpark,0.3948962688446045
8,300,10,0,QR,1.6745798587799072
8,300,10,0,SVD,0.9695651531219482
8,300,10,1,PySpark,0.3568994998931885
8,300,10,1,QR,1.5619900226593018
8,300,10,1,SVD,0.9580121040344238
8,300,10,2,PySpark,0.3709876537322998
8,300,10,2,QR,1.4980385303497314
8,300,10,2,SVD,0.9390726089477539
8,300,10,3,PySpark,0.3548879623413086
8,300,10,3,QR,1.5545392036437988
